DireccionID,Calle,Colonia,NumeroInterior,NumeroExterior,CP,Estado,Ciudad,UsuarioID,Referencias,Lat,Long,PedidosTotalesMes
916,Calle del Sol,Centro,997,998,43000,Hidalgo,Huejutla de Reyes,27,Frente al parque comunitario,21.1476,-98.3964,13
917,Calle de la Luna,Centro,999,1000,43000,Hidalgo,Huejutla de Reyes,28,Cerca del gimnasio local,21.1424,-98.4041,21
918,Calle del Álamo,Centro,1001,1002,43000,Hidalgo,Huejutla de Reyes,29,Frente al mercado local,21.1454,-98.4005,32
919,Calle de los Jacarandas,Centro,1003,1004,43000,Hidalgo,Huejutla de Reyes,30,Cerca del parque de diversiones,21.1412,-98.3998,13
920,Calle del Viento,Centro,1005,1006,43000,Hidalgo,Huejutla de Reyes,31,Frente al parque infantil,21.1485,-98.3972,13
921,Calle del Cielo,Centro,1007,1008,43000,Hidalgo,Huejutla de Reyes,21,Frente al parque comunitario,21.1452,-98.3989,32
922,Calle de los Encinos,Centro,1009,1010,43000,Hidalgo,Huejutla de Reyes,22,Cerca del mercado local,21.1491,-98.4072,21
923,Calle del Bosque,Centro,1011,1012,43000,Hidalgo,Huejutla de Reyes,23,Frente al centro recreativo,21.1486,-98.3945,13
924,Calle del Sol,Centro,1013,1014,43000,Hidalgo,Huejutla de Reyes,24,Cerca del gimnasio local,21.1463,-98.4023,27
925,Calle de los Tulipanes,Centro,1015,1016,43000,Hidalgo,Huejutla de Reyes,25,Frente al parque de diversiones,21.1500,-98.3967,29
926,Calle del Viento,Centro,1017,1018,43000,Hidalgo,Huejutla de Reyes,26,Cerca del parque infantil,21.1478,-98.3991,13
927,Calle de los Jacarandas,Centro,1019,1020,43000,Hidalgo,Huejutla de Reyes,27,Frente al gimnasio,21.1457,-98.4046,21
928,Calle de la Primavera,Centro,1021,1022,43000,Hidalgo,Huejutla de Reyes,28,Cerca del mercado local,21.1494,-98.4012,21
929,Calle del Jardín,Centro,1023,1024,43000,Hidalgo,Huejutla de Reyes,29,Frente al parque comunitario,21.1471,-98.3985,13
930,Calle del Nopal,Centro,1025,1026,43000,Hidalgo,Huejutla de Reyes,30,Cerca del gimnasio local,21.1502,-98.3943,33
931,Calle del Álamo,Centro,1027,1028,43000,Hidalgo,Huejutla de Reyes,31,Frente al parque de diversiones,21.1468,-98.4075,33
932,Calle del Sauce,Centro,1029,1030,43000,Hidalgo,Huejutla de Reyes,32,Cerca del parque infantil,21.1490,-98.3960,13
933,Calle de los Rosales,Centro,1031,1032,43000,Hidalgo,Huejutla de Reyes,33,Frente al centro recreativo,21.1453,-98.4029,21
934,Calle del Cielo,Centro,1033,1034,43000,Hidalgo,Huejutla de Reyes,34,Cerca del gimnasio,21.1501,-98.4062,33
935,Calle de la Alegría,Centro,1035,1036,43000,Hidalgo,Huejutla de Reyes,35,Frente al mercado local,21.1461,-98.3973,13
936,Calle de los Jacarandas,Centro,1037,1038,43000,Hidalgo,Huejutla de Reyes,36,Cerca del parque de diversiones,21.1484,-98.4035,21
937,Calle del Viento,Centro,1039,1040,43000,Hidalgo,Huejutla de Reyes,37,Frente al parque infantil,21.1459,-98.3968,13
938,Calle de la Primavera,Centro,1041,1042,43000,Hidalgo,Huejutla de Reyes,21,Cerca del mercado local,21.1498,-98.3983,13
939,Calle del Jardín,Centro,1043,1044,43000,Hidalgo,Huejutla de Reyes,22,Frente al gimnasio,21.1454,-98.4052,21
940,Calle de los Encinos,Centro,1045,1046,43000,Hidalgo,Huejutla de Reyes,23,Cerca del parque comunitario,21.1469,-98.4010,27
941,Calle del Cielo,Centro,1047,1048,43000,Hidalgo,Huejutla de Reyes,24,Frente al centro recreativo,21.1506,-98.3958,33
942,Calle del Sol,Centro,1049,1050,43000,Hidalgo,Huejutla de Reyes,25,Cerca del parque infantil,21.1489,-98.3987,13
943,Calle de los Tulipanes,Centro,1051,1052,43000,Hidalgo,Huejutla de Reyes,26,Frente al gimnasio,21.1495,-98.4021,21
944,Calle del Sauce,Centro,1053,1054,43000,Hidalgo,Huejutla de Reyes,27,Cerca del mercado local,21.1458,-98.4064,21
945,Calle del Viento,Centro,1055,1056,43000,Hidalgo,Huejutla de Reyes,28,Frente al parque comunitario,21.1500,-98.3939,33
946,Calle de la Alegría,Centro,1057,1058,43000,Hidalgo,Huejutla de Reyes,29,Cerca del centro recreativo,21.1467,-98.4015,21
947,Calle del Bosque,Centro,1059,1060,43000,Hidalgo,Huejutla de Reyes,30,Frente al parque infantil,21.1496,-98.3982,13
948,Calle de los Rosales,Centro,1061,1062,43000,Hidalgo,Huejutla de Reyes,31,Cerca del gimnasio local,21.1455,-98.3974,13
949,Calle del Nopal,Centro,1063,1064,43000,Hidalgo,Huejutla de Reyes,32,Frente al centro recreativo,21.1503,-98.4036,33
950,Calle de la Luna,Centro,1065,1066,43000,Hidalgo,Huejutla de Reyes,33,Cerca del parque de diversiones,21.1483,-98.4061,21
951,Calle de los Jacarandas,Centro,1067,1068,43000,Hidalgo,Huejutla de Reyes,34,Frente al parque infantil,21.1474,-98.3995,13
952,Calle del Cielo,Centro,1069,1070,43000,Hidalgo,Huejutla de Reyes,35,Cerca del gimnasio local,21.1466,-98.4051,21
953,Calle del Bosque,Centro,1071,1072,43000,Hidalgo,Huejutla de Reyes,36,Frente al mercado local,21.1507,-98.3997,32
954,Calle de los Tulipanes,Centro,1073,1074,43000,Hidalgo,Huejutla de Reyes,37,Cerca del parque comunitario,21.1459,-98.3969,33
955,Calle del Jardín,Centro,1075,1076,43000,Hidalgo,Huejutla de Reyes,21,Frente al gimnasio local,21.1493,-98.4028,21
956,Calle de los Encinos,Centro,1077,1078,43000,Hidalgo,Huejutla de Reyes,22,Cerca del parque infantil,21.1482,-98.4074,21
957,Calle del Sol,Centro,1079,1080,43000,Hidalgo,Huejutla de Reyes,23,Frente al parque de diversiones,21.1471,-98.3978,13
958,Calle del Nopal,Centro,1081,1082,43000,Hidalgo,Huejutla de Reyes,24,Cerca del mercado local,21.1453,-98.4069,21
959,Calle de la Primavera,Centro,1083,1084,43000,Hidalgo,Huejutla de Reyes,25,Frente al parque infantil,21.1490,-98.4016,21
960,Calle del Viento,Centro,1085,1086,43000,Hidalgo,Huejutla de Reyes,26,Cerca del centro recreativo,21.1479,-98.3954,13
961,Calle de la Alegría,Centro,1087,1088,43000,Hidalgo,Huejutla de Reyes,27,Frente al gimnasio local,21.1504,-98.3986,33
962,Calle del Sauce,Centro,1089,1090,43000,Hidalgo,Huejutla de Reyes,28,Cerca del parque comunitario,21.1462,-98.4033,32
963,Calle de los Tulipanes,Centro,1091,1092,43000,Hidalgo,Huejutla de Reyes,29,Frente al mercado local,21.1492,-98.3975,13
964,Calle del Jardín,Centro,1093,1094,43000,Hidalgo,Huejutla de Reyes,30,Cerca del gimnasio local,21.1464,-98.4018,21
965,Calle del Bosque,Centro,1095,1096,43000,Hidalgo,Huejutla de Reyes,31,Frente al parque de diversiones,21.1450,-98.3996,13
966,Calle del Cielo,Centro,1097,1098,43000,Hidalgo,Huejutla de Reyes,32,Cerca del centro recreativo,21.1494,-98.4060,21
967,Calle de la Primavera,Centro,1099,1100,43000,Hidalgo,Huejutla de Reyes,33,Frente al gimnasio local,21.1465,-98.3959,29
968,Calle del Sol,Centro,1101,1102,43000,Hidalgo,Huejutla de Reyes,34,Cerca del parque infantil,21.1506,-98.3976,33
969,Calle del Viento,Centro,1103,1104,43000,Hidalgo,Huejutla de Reyes,35,Frente al mercado local,21.1472,-98.4034,21
970,Calle de los Jacarandas,Centro,1105,1106,43000,Hidalgo,Huejutla de Reyes,36,Cerca del parque comunitario,21.1499,-98.3963,13
971,Calle de la Alegría,Centro,1107,1108,43000,Hidalgo,Huejutla de Reyes,37,Frente al parque de diversiones,21.1459,-98.4017,21
972,Calle de los Robles,Centro,1108,1109,43000,Hidalgo,Huejutla de Reyes,21,Cerca del gimnasio local,21.1487,-98.3948,13
973,Calle del Jazmín,Centro,1110,1111,43000,Hidalgo,Huejutla de Reyes,22,Frente al parque comunitario,21.1505,-98.3983,32
974,Calle de los Naranjos,Centro,1112,1113,43000,Hidalgo,Huejutla de Reyes,23,Cerca del mercado local,21.1463,-98.3974,13
975,Calle del Olivo,Centro,1114,1115,43000,Hidalgo,Huejutla de Reyes,24,Frente al centro recreativo,21.1491,-98.3939,13
976,Calle de las Acacias,Centro,1116,1117,43000,Hidalgo,Huejutla de Reyes,25,Cerca del parque infantil,21.1472,-98.3995,13
977,Calle del Abeto,Centro,1118,1119,43000,Hidalgo,Huejutla de Reyes,26,Frente al gimnasio,21.1497,-98.3961,13
978,Calle de la Orquídea,Centro,1120,1121,43000,Hidalgo,Huejutla de Reyes,27,Cerca del parque de diversiones,21.1458,-98.3982,13
979,Calle del Ciprés,Centro,1122,1123,43000,Hidalgo,Huejutla de Reyes,28,Frente al mercado local,21.1475,-98.3998,13
980,Calle de la Pasionaria,Centro,1124,1125,43000,Hidalgo,Huejutla de Reyes,29,Cerca del parque comunitario,21.1480,-98.3971,13
981,Calle del Laurel,Centro,1126,1127,43000,Hidalgo,Huejutla de Reyes,30,Frente al parque infantil,21.1496,-98.3934,13
982,Calle de los Lirios,Centro,1128,1129,43000,Hidalgo,Huejutla de Reyes,31,Cerca del gimnasio local,21.1469,-98.3999,13
983,Calle del Romero,Centro,1130,1131,43000,Hidalgo,Huejutla de Reyes,32,Frente al parque de diversiones,21.1484,-98.3965,13
984,Calle de las Lilas,Centro,1132,1133,43000,Hidalgo,Huejutla de Reyes,33,Cerca del centro recreativo,21.1453,-98.3980,33
985,Calle del Granado,Centro,1134,1135,43000,Hidalgo,Huejutla de Reyes,34,Frente al parque comunitario,21.1492,-98.3947,13
986,Calle de las Begonias,Centro,1136,1137,43000,Hidalgo,Huejutla de Reyes,35,Cerca del mercado local,21.1474,-98.3979,13
987,Calle del Almendro,Centro,1138,1139,43000,Hidalgo,Huejutla de Reyes,36,Frente al gimnasio local,21.1456,-98.3993,29
988,Calle del Hortaliza,Centro,1140,1141,43000,Hidalgo,Huejutla de Reyes,37,Cerca del parque infantil,21.1485,-98.3942,13
989,Calle de los Cedros,Centro,1142,1143,43000,Hidalgo,Huejutla de Reyes,21,Frente al parque de diversiones,21.1503,-98.3973,27
990,Calle del Lirio,Centro,1144,1145,43000,Hidalgo,Huejutla de Reyes,22,Cerca del mercado local,21.1476,-98.3987,13
991,Calle de las Rosales,Centro,1146,1147,43000,Hidalgo,Huejutla de Reyes,23,Frente al parque comunitario,21.1462,-98.3991,33
992,Calle de la Dama de Noche,Centro,1148,1149,43000,Hidalgo,Huejutla de Reyes,24,Cerca del gimnasio,21.1499,-98.3932,13
993,Calle del Manzano,Centro,1150,1151,43000,Hidalgo,Huejutla de Reyes,25,Frente al parque infantil,21.1471,-98.3976,13
994,Calle del Geranio,Centro,1152,1153,43000,Hidalgo,Huejutla de Reyes,26,Cerca del parque de diversiones,21.1493,-98.3988,13
995,Calle de las Azucenas,Centro,1154,1155,43000,Hidalgo,Huejutla de Reyes,27,Frente al centro recreativo,21.1464,-98.3944,13
996,Calle del Alhelí,Centro,1156,1157,43000,Hidalgo,Huejutla de Reyes,28,Cerca del parque comunitario,21.1501,-98.3990,33
997,Calle del Dátil,Centro,1158,1159,43000,Hidalgo,Huejutla de Reyes,29,Frente al gimnasio local,21.1466,-98.3969,13
998,Calle de los Cactus,Centro,1160,1161,43000,Hidalgo,Huejutla de Reyes,30,Cerca del parque infantil,21.1488,-98.3937,13
999,Calle de la Geranios,Centro,1162,1163,43000,Hidalgo,Huejutla de Reyes,31,Frente al parque de diversiones,21.1492,-98.3970,13
1000,Calle del Diente de León,Centro,1164,1165,43000,Hidalgo,Huejutla de Reyes,32,Cerca del gimnasio,21.1467,-98.3986,13
1001,Calle del Rosal,Centro,1166,1167,43000,Hidalgo,Huejutla de Reyes,33,Frente al mercado local,21.1490,-98.3934,13
1002,Calle de los Tulipanes,Centro,1168,1169,43000,Hidalgo,Huejutla de Reyes,34,Cerca del parque comunitario,21.1473,-98.3995,13
1003,Calle del Granado,Centro,1170,1171,43000,Hidalgo,Huejutla de Reyes,35,Frente al parque infantil,21.1485,-98.3977,13
1004,Calle de la Camelia,Centro,1172,1173,43000,Hidalgo,Huejutla de Reyes,36,Cerca del gimnasio local,21.1458,-98.3980,13
1005,Calle del Pino,Centro,1174,1175,43000,Hidalgo,Huejutla de Reyes,37,Frente al mercado local,21.1497,-98.3952,13
1006,Calle de los Cedros,Centro,1176,1177,43000,Hidalgo,Huejutla de Reyes,21,Cerca del parque infantil,21.1461,-98.3994,13
1007,Calle de la Verbena,Centro,1178,1179,43000,Hidalgo,Huejutla de Reyes,22,Frente al gimnasio local,21.1495,-98.3968,13
1008,Calle del Lirio,Centro,1180,1181,43000,Hidalgo,Huejutla de Reyes,23,Cerca del centro recreativo,21.1463,-98.3970,13
1009,Calle del Arrayán,Centro,1182,1183,43000,Hidalgo,Huejutla de Reyes,24,Frente al parque comunitario,21.1482,-98.3992,13
1010,Calle de los Tulipanes,Centro,1184,1185,43000,Hidalgo,Huejutla de Reyes,25,Cerca del mercado local,21.1457,-98.3963,13
1011,Calle de las Azucenas,Centro,1186,1187,43000,Hidalgo,Huejutla de Reyes,26,Frente al parque infantil,21.1493,-98.3984,13
1012,Calle del Ciprés,Centro,1188,1189,43000,Hidalgo,Huejutla de Reyes,27,Cerca del gimnasio local,21.1478,-98.3975,13
1013,Calle de los Abetos,Centro,1190,1191,43000,Hidalgo,Huejutla de Reyes,28,Frente al mercado local,21.1500,-98.3938,29
1014,Calle de la Orquídea,Centro,1192,1193,43000,Hidalgo,Huejutla de Reyes,29,Cerca del parque de diversiones,21.1466,-98.3980,13
1015,Calle del Castaño,Centro,1194,1195,43000,Hidalgo,Huejutla de Reyes,30,Frente al parque comunitario,21.1499,-98.3974,13
1016,Calle de la Margarita,Centro,1196,1197,43000,Hidalgo,Huejutla de Reyes,31,Cerca del gimnasio local,21.1455,-98.3999,13
1017,Calle del Jazmín,Centro,1198,1199,43000,Hidalgo,Huejutla de Reyes,32,Frente al parque de diversiones,21.1481,-98.3937,13
1018,Calle de las Begonias,Centro,1200,1201,43000,Hidalgo,Huejutla de Reyes,33,Cerca del mercado local,21.1474,-98.3985,13
1019,Calle de los Laureles,Centro,1202,1203,43000,Hidalgo,Huejutla de Reyes,21,Cerca de la escuela primaria,21.1413,-98.4005,21
1020,Calle del Pino,Centro,1204,1205,43000,Hidalgo,Huejutla de Reyes,22,Frente a la biblioteca municipal,21.1427,-98.4031,21
1021,Calle de los Jazmines,Centro,1206,1207,43000,Hidalgo,Huejutla de Reyes,23,Cerca del mercado central,21.1432,-98.3958,17
1022,Calle del Sauce,Centro,1208,1209,43000,Hidalgo,Huejutla de Reyes,24,Frente al parque central,21.1445,-98.3912,13
1023,Calle de las Flores,Centro,1210,1211,43000,Hidalgo,Huejutla de Reyes,25,Cerca de la clínica local,21.1418,-98.3997,13
1024,Calle de la Rosa,Centro,1212,1213,43000,Hidalgo,Huejutla de Reyes,26,Frente a la iglesia,21.1423,-98.3945,13
1025,Calle del Clavel,Centro,1214,1215,43000,Hidalgo,Huejutla de Reyes,27,Cerca del ayuntamiento,21.1435,-98.4009,21
1026,Calle del Girasol,Centro,1216,1217,43000,Hidalgo,Huejutla de Reyes,28,Frente a la estación de bomberos,21.1419,-98.4026,17
1027,Calle de los Tulipanes,Centro,1218,1219,43000,Hidalgo,Huejutla de Reyes,29,Cerca de la comisaría de policía,21.1442,-98.3983,13
1028,Calle del Lirio,Centro,1220,1221,43000,Hidalgo,Huejutla de Reyes,30,Frente al parque deportivo,21.1407,-98.3941,28
1029,Calle de los Naranjos,Centro,1222,1223,43000,Hidalgo,Huejutla de Reyes,31,Cerca de la biblioteca central,21.1421,-98.3919,13
1030,Calle del Abeto,Centro,1224,1225,43000,Hidalgo,Huejutla de Reyes,32,Frente al centro comunitario,21.1434,-98.3992,13
1031,Calle del Ciprés,Centro,1226,1227,43000,Hidalgo,Huejutla de Reyes,33,Cerca de la estación de autobuses,21.1448,-98.3936,13
1032,Calle de las Violetas,Centro,1228,1229,43000,Hidalgo,Huejutla de Reyes,34,Frente a la estación de trenes,21.1412,-98.4004,17
1033,Calle del Almendro,Centro,1230,1231,43000,Hidalgo,Huejutla de Reyes,35,Cerca del museo local,21.1425,-98.3951,13
1034,Calle del Azahar,Centro,1232,1233,43000,Hidalgo,Huejutla de Reyes,36,Frente a la plaza principal,21.1437,-98.4015,22
1035,Calle del Manzano,Centro,1234,1235,43000,Hidalgo,Huejutla de Reyes,37,Cerca del hospital general,21.1440,-98.3989,13
1036,Calle de la Magnolia,Centro,1236,1237,43000,Hidalgo,Huejutla de Reyes,21,Frente al teatro municipal,21.1410,-98.3924,13
1037,Calle de los Olivos,Centro,1238,1239,43000,Hidalgo,Huejutla de Reyes,22,Cerca del zoológico,21.1429,-98.4002,21
1038,Calle del Cedro,Centro,1240,1241,43000,Hidalgo,Huejutla de Reyes,23,Frente a la universidad,21.1431,-98.3930,13
1039,Calle de los Rosales,Centro,1242,1243,43000,Hidalgo,Huejutla de Reyes,24,Cerca del estadio municipal,21.1405,-98.3977,19
1040,Calle del Fresno,Centro,1244,1245,43000,Hidalgo,Huejutla de Reyes,25,Frente al palacio de justicia,21.1415,-98.3998,29
1041,Calle de los Helechos,Centro,1246,1247,43000,Hidalgo,Huejutla de Reyes,26,Cerca de la estación de policía,21.1436,-98.3959,13
1042,Calle del Pino,Centro,1248,1249,43000,Hidalgo,Huejutla de Reyes,27,Frente al centro cultural,21.1444,-98.3927,13
1043,Calle de los Girasoles,Centro,1250,1251,43000,Hidalgo,Huejutla de Reyes,28,Cerca del ayuntamiento,21.1409,-98.3981,22
1044,Calle de las Camelias,Centro,1252,1253,43000,Hidalgo,Huejutla de Reyes,29,Frente a la estación de trenes,21.1422,-98.4006,21
1045,Calle del Romero,Centro,1254,1255,43000,Hidalgo,Huejutla de Reyes,30,Cerca de la biblioteca pública,21.1439,-98.3939,13
1046,Calle de los Jacintos,Centro,1256,1257,43000,Hidalgo,Huejutla de Reyes,31,Frente al mercado municipal,21.1443,-98.3987,13
1047,Calle del Abedul,Centro,1258,1259,43000,Hidalgo,Huejutla de Reyes,32,Cerca de la estación de bomberos,21.1414,-98.3943,13
1048,Calle de los Geranios,Centro,1260,1261,43000,Hidalgo,Huejutla de Reyes,33,Frente a la comisaría,21.1428,-98.4001,21
1049,Calle de las Acacias,Centro,1262,1263,43000,Hidalgo,Huejutla de Reyes,34,Cerca del hospital municipal,21.1433,-98.3954,13
1050,Calle del Tulipán,Centro,1264,1265,43000,Hidalgo,Huejutla de Reyes,35,Frente al parque infantil,21.1411,-98.3993,13
1051,Calle de los Claveles,Centro,1266,1267,43000,Hidalgo,Huejutla de Reyes,36,Cerca del gimnasio municipal,21.1438,-98.3928,13
1052,Calle del Laurel,Centro,1268,1269,43000,Hidalgo,Huejutla de Reyes,37,Frente al centro de salud,21.1446,-98.3982,13
1053,Calle de los Azahares,Centro,1270,1271,43000,Hidalgo,Huejutla de Reyes,21,Cerca del estadio,21.1408,-98.3947,13
1054,Calle del Jazmín,Centro,1272,1273,43000,Hidalgo,Huejutla de Reyes,22,Frente al centro recreativo,21.1424,-98.3913,13
1055,Calle del Roble,Centro,1274,1275,43000,Hidalgo,Huejutla de Reyes,23,Cerca del mercado,21.1430,-98.4007,30
1056,Calle de los Cerezos,Centro,1276,1277,43000,Hidalgo,Huejutla de Reyes,24,Frente a la biblioteca,21.1449,-98.3946,13
1057,Calle del Pino,Centro,1278,1279,43000,Hidalgo,Huejutla de Reyes,25,Cerca del hospital,21.1416,-98.3996,13
1058,Calle de las Rosas,Centro,1280,1281,43000,Hidalgo,Huejutla de Reyes,26,Frente a la iglesia,21.1420,-98.3933,13
1059,Calle del Álamo,Centro,1282,1283,43000,Hidalgo,Huejutla de Reyes,27,Cerca del mercado central,21.1432,-98.4000,21
1060,Calle de los Girasoles,Centro,1284,1285,43000,Hidalgo,Huejutla de Reyes,28,Frente a la comisaría,21.1441,-98.3921,13
1061,Calle del Sauce,Centro,1286,1287,43000,Hidalgo,Huejutla de Reyes,29,Cerca de la estación de bomberos,21.1406,-98.3985,14
1062,Calle de las Camelias,Centro,1288,1289,43000,Hidalgo,Huejutla de Reyes,30,Frente a la biblioteca,21.1426,-98.3990,13
1063,Calle del Ciprés,Centro,1290,1291,43000,Hidalgo,Huejutla de Reyes,31,Cerca del estadio,21.1435,-98.3932,13
1064,Calle de los Abetos,Centro,1292,1293,43000,Hidalgo,Huejutla de Reyes,32,Frente al gimnasio,21.1447,-98.3986,13
1065,Calle del Fresno,Centro,1294,1295,43000,Hidalgo,Huejutla de Reyes,33,Cerca del parque,21.1417,-98.3952,13
1066,Calle de los Geranios,Centro,1296,1297,43000,Hidalgo,Huejutla de Reyes,34,Frente a la estación de trenes,21.1429,-98.3995,13
1067,Calle de los Naranjos,Centro,1301,1302,43000,Hidalgo,Huejutla de Reyes,21,Cerca del parque central,21.1375,-98.3830,11
1068,Calle de los Sauces,Centro,1303,1304,43000,Hidalgo,Huejutla de Reyes,22,Frente a la iglesia,21.1381,-98.3867,24
1069,Calle de las Camelias,Centro,1305,1306,43000,Hidalgo,Huejutla de Reyes,23,Cerca de la escuela primaria,21.1394,-98.3845,29
1070,Calle del Abeto,Centro,1307,1308,43000,Hidalgo,Huejutla de Reyes,24,Frente al hospital,21.1407,-98.3882,14
1071,Calle del Lirio,Centro,1309,1310,43000,Hidalgo,Huejutla de Reyes,25,Cerca de la biblioteca,21.1368,-98.3899,23
1072,Calle del Fresno,Centro,1311,1312,43000,Hidalgo,Huejutla de Reyes,26,Frente al mercado,21.1385,-98.3835,19
1073,Calle de las Rosas,Centro,1313,1314,43000,Hidalgo,Huejutla de Reyes,27,Cerca del ayuntamiento,21.1399,-98.3876,20
1074,Calle de los Geranios,Centro,1315,1316,43000,Hidalgo,Huejutla de Reyes,28,Frente al parque deportivo,21.1412,-98.3853,22
1075,Calle del Ciprés,Centro,1317,1318,43000,Hidalgo,Huejutla de Reyes,29,Cerca de la estación de autobuses,21.1371,-98.3827,23
1076,Calle de los Olivos,Centro,1319,1320,43000,Hidalgo,Huejutla de Reyes,30,Frente al museo local,21.1389,-98.3891,27
1077,Calle del Almendro,Centro,1321,1322,43000,Hidalgo,Huejutla de Reyes,31,Cerca del estadio,21.1403,-98.3840,28
1078,Calle de los Girasoles,Centro,1323,1324,43000,Hidalgo,Huejutla de Reyes,32,Frente al teatro municipal,21.1365,-98.3872,11
1079,Calle del Pino,Centro,1325,1326,43000,Hidalgo,Huejutla de Reyes,33,Cerca del centro comunitario,21.1393,-98.3821,25
1080,Calle de los Tulipanes,Centro,1327,1328,43000,Hidalgo,Huejutla de Reyes,34,Frente a la clínica local,21.1406,-98.3865,19
1081,Calle del Azahar,Centro,1329,1330,43000,Hidalgo,Huejutla de Reyes,35,Cerca del centro cultural,21.1372,-98.3893,23
1082,Calle de los Abetos,Centro,1331,1332,43000,Hidalgo,Huejutla de Reyes,36,Frente a la estación de policía,21.1384,-98.3838,24
1083,Calle del Clavel,Centro,1333,1334,43000,Hidalgo,Huejutla de Reyes,37,Cerca del zoológico,21.1398,-98.3858,27
1084,Calle de las Violetas,Centro,1335,1336,43000,Hidalgo,Huejutla de Reyes,21,Frente al centro de salud,21.1411,-98.3871,16
1085,Calle de los Robles,Centro,1337,1338,43000,Hidalgo,Huejutla de Reyes,22,Cerca de la estación de trenes,21.1369,-98.3829,23
1086,Calle del Manzano,Centro,1339,1340,43000,Hidalgo,Huejutla de Reyes,23,Frente a la plaza principal,21.1382,-98.3887,24
1087,Calle de los Cipreses,Centro,1341,1342,43000,Hidalgo,Huejutla de Reyes,24,Cerca del hospital general,21.1396,-98.3842,27
1088,Calle del Álamo,Centro,1343,1344,43000,Hidalgo,Huejutla de Reyes,25,Frente a la estación de bomberos,21.1401,-98.3861,22
1089,Calle de los Abedules,Centro,1345,1346,43000,Hidalgo,Huejutla de Reyes,26,Cerca de la comisaría,21.1367,-98.3898,23
1090,Calle del Laurel,Centro,1347,1348,43000,Hidalgo,Huejutla de Reyes,27,Frente al mercado central,21.1380,-98.3834,19
1091,Calle de los Cedros,Centro,1349,1350,43000,Hidalgo,Huejutla de Reyes,28,Cerca de la biblioteca central,21.1395,-98.3881,27
1092,Calle del Romero,Centro,1351,1352,43000,Hidalgo,Huejutla de Reyes,29,Frente al gimnasio municipal,21.1408,-98.3847,28
1093,Calle de los Girasoles,Centro,1353,1354,43000,Hidalgo,Huejutla de Reyes,30,Cerca del centro recreativo,21.1370,-98.3873,11
1094,Calle del Roble,Centro,1355,1356,43000,Hidalgo,Huejutla de Reyes,31,Frente a la biblioteca pública,21.1386,-98.3820,24
1095,Calle de las Magnolias,Centro,1357,1358,43000,Hidalgo,Huejutla de Reyes,32,Cerca del museo,21.1391,-98.3886,27
1096,Calle del Cedro,Centro,1359,1360,43000,Hidalgo,Huejutla de Reyes,33,Frente a la universidad,21.1404,-98.3841,14
1097,Calle de las Jacarandas,Centro,1361,1362,43000,Hidalgo,Huejutla de Reyes,34,Cerca del estadio municipal,21.1366,-98.3879,11
1098,Calle de los Olivos,Centro,1363,1364,43000,Hidalgo,Huejutla de Reyes,35,Frente al palacio de justicia,21.1388,-98.3826,24
1099,Calle del Manzano,Centro,1365,1366,43000,Hidalgo,Huejutla de Reyes,36,Cerca de la estación de bomberos,21.1397,-98.3875,27
1100,Calle del Álamo,Centro,1367,1368,43000,Hidalgo,Huejutla de Reyes,37,Frente a la plaza central,21.1409,-98.3832,14
1101,Calle de los Naranjos,Centro,1369,1370,43000,Hidalgo,Huejutla de Reyes,21,Cerca del ayuntamiento,21.1373,-98.3888,18
1102,Calle del Pino,Centro,1371,1372,43000,Hidalgo,Huejutla de Reyes,22,Frente a la estación de trenes,21.1383,-98.3860,19
1103,Calle de los Rosales,Centro,1373,1374,43000,Hidalgo,Huejutla de Reyes,23,Cerca del centro cultural,21.1392,-98.3843,27
1104,Calle del Álamo,Centro,1375,1376,43000,Hidalgo,Huejutla de Reyes,24,Frente a la escuela secundaria,21.1405,-98.3890,22
1105,Calle de los Tulipanes,Centro,1377,1378,43000,Hidalgo,Huejutla de Reyes,25,Cerca de la estación de autobuses,21.1364,-98.3866,23
1106,Calle del Abedul,Centro,1379,1380,43000,Hidalgo,Huejutla de Reyes,26,Frente al centro deportivo,21.1387,-98.3885,19
1107,Calle de los Nogales,Centro,1381,1382,43000,Hidalgo,Huejutla de Reyes,27,Cerca del mercado,21.1399,-98.3823,20
1108,Calle del Ciprés,Centro,1383,1384,43000,Hidalgo,Huejutla de Reyes,28,Frente al hospital,21.1402,-98.3896,14
1109,Calle de los Eucaliptos,Centro,1385,1386,43000,Hidalgo,Huejutla de Reyes,29,Cerca del parque central,21.1376,-98.3880,11
1110,Calle del Encino,Centro,1387,1388,43000,Hidalgo,Huejutla de Reyes,30,Frente a la iglesia,21.1380,-98.3849,24
1111,Calle de los Olmos,Centro,1389,1390,43000,Hidalgo,Huejutla de Reyes,31,Cerca de la escuela primaria,21.1390,-98.3889,29
1112,Calle del Álamo,Centro,1391,1392,43000,Hidalgo,Huejutla de Reyes,32,Frente a la estación de bomberos,21.1400,-98.3850,19
1113,Calle de los Cipreses,Centro,1393,1394,43000,Hidalgo,Huejutla de Reyes,33,Cerca del mercado central,21.1378,-98.3874,18
1114,Calle del Lirio,Centro,1395,1396,43000,Hidalgo,Huejutla de Reyes,34,Frente a la estación de policía,21.1386,-98.3841,19
1115,Calle de los Cedros,Centro,1397,1398,43000,Hidalgo,Huejutla de Reyes,35,Cerca de la comisaría,21.1394,-98.3892,20
